,1,2
1794,"[197.1341145833333, '']",[195.38541666666615]
1795,"[197.79687499999963, '']",[196.16666666666615]
1796,"[197.54166666666612, '']",[195.66666666666615]
1797,"[197.65885416666612, '']",[195.97916666666688]
1798,"[198.3333333333332, '']",[196.19270833333326]
1799,"[200.6445312499998, '']",[198.84114583333303]
1800,"[164.90885416666657, '']",[162.51562500000003]
1801,"[135.6067708333333, '']",[133.60807291666646]
1802,"[130.21874999999966, '']",[128.0611979166665]
1803,"[163.05859374999997, '']",[160.55208333333354]
1804,"[108.7643229166666, '']",[107.37760416666652]
1805,"[168.53385416666657, '']",[166.24218750000006]
1806,"[185.1653645833332, '']",[183.13020833333314]
1807,"[187.1666666666666, '']",[186.03776041666637]
1808,"[188.29296874999946, '']",[186.70572916666606]
1809,"[187.0950520833328, '']",[185.95182291666623]
1810,"[189.5924479166666, '']",[187.388020833333]
1811,"[189.47916666666714, '']",[187.13671875000045]
1812,"[188.67317708333294, '']",[186.5104166666665]
1813,"[172.75781250000006, '']",[170.7890625000001]
1814,"[139.9062499999999, '']",[137.31119791666654]
1815,"[143.90885416666657, '']",[141.28124999999994]
1816,"[157.25651041666654, '']",[155.76562499999997]
1817,"[118.1770833333335, '']",[116.33984375]
1818,"[87.22265625000003, '']",[85.1510416666665]
1819,"[155.58854166666666, '']",[153.85807291666677]
1820,"[178.16015625000003, '']",[176.59374999999991]
1821,"[179.40104166666632, '']",[177.78385416666634]
1822,"[180.005208333333, '']",[178.52343750000023]
1823,"[184.48697916666652, '']",[181.91145833333303]
1824,"[186.8658854166666, '']",[184.55989583333343]
1825,"[190.96744791666697, '']",[188.1966145833332]
1826,"[189.0156250000002, '']",[187.31380208333354]
1827,"[164.61848958333331, '']",[162.9270833333332]
1828,"[134.3372395833336, '']",[131.82552083333363]
1829,"[136.62890625000017, '']",[133.82812499999994]
1830,"[135.80598958333312, '']",[133.5091145833333]
1831,"[167.31380208333346, '']",[165.35156250000006]
1832,"[199.98958333333334, '']",[197.63411458333317]
1833,"[214.52994791666706, '']",[213.15885416666686]
1834,"[214.40755208333354, '']",[212.88541666666666]
1835,"[213.80598958333354, '']",[212.5065104166668]
1836,"[213.94791666666757, '']",[212.63151041666728]
1837,"[214.2252604166674, '']",[212.92057291666674]
1838,"[211.34635416666652, '']",[209.7395833333339]
1839,"[198.6145833333335, '']",[196.8229166666659]
1840,"[146.37760416666652, '']",[144.71744791666669]
1841,"[114.82942708333327, '']",[112.79296875000011]
1842,"[87.12630208333336, '']",[84.81380208333337]
1843,"[56.42578125000003, '']",[54.60026041666664]
1844,"[54.00520833333327, '']",[51.851562499999936]
1845,"[167.62760416666652, '']",[165.7200520833334]
1846,"[157.6067708333334, '']",[155.8138020833331]
1847,"[137.56901041666657, '']",[135.48307291666677]
1848,"[138.52864583333343, '']",[137.60677083333343]
1849,"[127.8906250000003, '']",[125.74479166666677]
1850,"[107.15104166666666, '']",[105.38151041666671]
1851,"[125.36979166666663, '']",[122.82682291666663]
1852,"[97.27473958333317, '']",[94.28385416666653]
1853,"[112.92057291666653, '']",[110.3932291666666]
1854,"[137.0273437500001, '']",[135.24218750000009]
1855,"[135.40234375000017, '']",[133.16796875000017]
1856,"[139.15494791666666, '']",[136.93619791666669]
1857,"[141.97395833333331, '']",[139.96223958333306]
1858,"[141.49609374999983, '']",[139.64583333333343]
1859,"[115.83072916666654, '']",[114.50781249999984]
1860,"[117.48177083333343, '']",[115.85156250000007]
1861,"[129.6848958333334, '']",[127.86848958333323]
1862,"[115.95833333333331, '']",[113.77343749999994]
1863,"[153.2434895833333, '']",[151.26692708333337]
1864,"[139.7135416666663, '']",[137.92187499999983]
1865,"[154.27734374999997, '']",[152.29687499999983]
1866,"[146.41145833333331, '']",[145.44661458333366]
1867,"[142.31380208333368, '']",[141.0351562499996]
1868,"[148.4453124999999, '']",[146.73828124999972]
1869,"[180.36848958333326, '']",[178.51041666666674]
1870,"[182.55598958333326, '']",[180.4166666666665]
1871,"[175.17578124999997, '']",[173.4296875]
1872,"[160.71354166666669, '']",[159.15624999999994]
1873,"[168.1927083333332, '']",[166.5000000000003]
1874,"[161.42317708333354, '']",[159.03645833333346]
1875,"[174.07031249999991, '']",[172.85937499999997]
1876,"[186.59375000000026, '']",[185.1510416666669]
1877,"[194.23828124999994, '']",[193.16536458333317]
1878,"[194.8658854166669, '']",[193.35026041666615]
1879,"[195.39322916666617, '']",[193.7226562500001]
1880,"[168.2851562500001, '']",[166.40624999999986]
1881,"[147.42838541666666, '']",[145.27864583333317]
1882,"[134.61328125000003, '']",[132.68749999999983]
1883,"[162.25390625000017, '']",[160.07031249999991]
1884,"[107.07812499999991, '']",[104.82161458333331]
1885,"[175.6445312500002, '']",[173.65885416666657]
1886,"[195.20052083333348, '']",[192.66666666666697]
1887,"[187.0078124999996, '']",[185.16666666666626]
1888,"[185.99999999999994, '']",[183.99869791666637]
1889,"[184.6705729166669, '']",[182.4166666666663]
1890,"[187.56770833333354, '']",[185.36067708333314]
1891,"[186.9257812500002, '']",[185.71223958333377]
1892,"[187.82031250000037, '']",[185.60546874999986]
1893,"[166.4023437500001, '']",[163.89843750000023]
1894,"[126.82161458333351, '']",[123.91276041666673]
1895,"[126.60937499999986, '']",[124.04166666666656]
1896,"[145.71614583333314, '']",[143.60416666666677]
1897,"[123.37109375000014, '']",[121.70312500000001]
1898,"[108.74609375000006, '']",[106.89192708333319]
1899,"[169.43619791666654, '']",[167.12239583333348]
1900,"[176.7825520833333, '']",[174.69401041666663]
1901,"[177.25651041666634, '']",[175.16666666666637]
1902,"[180.34244791666632, '']",[178.54036458333306]
1903,"[185.0143229166664, '']",[182.83984375000017]
1904,"[185.77343749999972, '']",[182.85546874999972]
1905,"[190.73958333333323, '']",[188.21354166666663]
1906,"[184.18359375000023, '']",[182.47526041666669]
1907,"[145.90625000000017, '']",[143.47786458333331]
1908,"[142.18098958333323, '']",[140.10937499999994]
1909,"[147.13541666666634, '']",[145.16666666666654]
1910,"[137.6432291666669, '']",[135.9518229166668]
1911,"[184.15234374999983, '']",[181.85937499999997]
1912,"[200.78125, '']",[199.51171874999991]
1913,"[213.12500000000045, '']",[211.10677083333383]
1914,"[213.73567708333334, '']",[213.0]
1915,"[213.78255208333331, '']",[212.44921875]
1916,"[212.19010416666634, '']",[210.639322916666]
1917,"[210.12760416666688, '']",[208.72916666666669]
1918,"[204.6028645833337, '']",[202.9257812500003]
1919,"[196.4960937500002, '']",[194.63932291666688]
1920,"[149.9374999999999, '']",[147.71874999999986]
1921,"[132.02473958333343, '']",[130.158854166667]
1922,"[89.54166666666667, '']",[87.57682291666674]
1923,"[65.74479166666667, '']",[63.464843750000085]
1924,"[55.454427083333286, '']",[54.08463541666672]
1925,"[168.91406250000006, '']",[167.61458333333331]
1926,"[223.70833333333374, '']",[222.20442708333346]
1927,"[181.67317708333366, '']",[180.29817708333331]
1928,"[104.00130208333329, '']",[101.7825520833331]
1929,"[102.72916666666653, '']",[101.02083333333334]
1930,"[96.9505208333334, '']",[95.44661458333323]
1931,"[135.98046875000014, '']",[134.0377604166667]
1932,"[104.74739583333331, '']",[102.24479166666659]
1933,"[109.16406249999996, '']",[106.73567708333323]
1934,"[139.06119791666657, '']",[137.15104166666666]
1935,"[128.25911458333343, '']",[126.00911458333346]
1936,"[123.13802083333339, '']",[120.71093750000006]
1937,"[120.328125, '']",[117.5]
1938,"[125.07942708333346, '']",[123.05078125000006]
1939,"[109.99218750000016, '']",[107.94661458333346]
1940,"[123.41666666666653, '']",[121.54947916666679]
1941,"[142.7369791666667, '']",[141.32552083333346]
1942,"[99.94140624999999, '']",[97.88541666666677]
1943,"[154.50130208333334, '']",[152.83984375000003]
1944,"[156.58854166666669, '']",[154.51171875000009]
1945,"[166.6640624999998, '']",[164.32421874999966]
1946,"[166.42187499999974, '']",[164.33854166666623]
1947,"[163.61067708333363, '']",[161.77734374999994]
1948,"[163.10937500000006, '']",[160.85546875000003]
1949,"[173.4609374999997, '']",[171.56510416666688]
1950,"[179.06250000000017, '']",[177.26432291666669]
1951,"[159.76302083333326, '']",[157.99348958333323]
1952,"[124.09114583333344, '']",[121.56770833333354]
1953,"[153.33203124999997, '']",[150.94270833333343]
1954,"[121.03515625000003, '']",[119.59374999999986]
1955,"[125.2343749999998, '']",[124.15364583333314]
1956,"[133.1744791666666, '']",[131.82421874999991]
1957,"[147.60156249999983, '']",[145.5937499999999]
1958,"[156.4869791666665, '']",[154.99869791666663]
1959,"[166.5924479166667, '']",[164.73828125000014]
1960,"[163.078125, '']",[160.74218749999997]
1961,"[148.70052083333331, '']",[146.81380208333334]
1962,"[136.77864583333334, '']",[134.20703125000014]
1963,"[156.94531249999983, '']",[154.36588541666654]
1964,"[116.21223958333341, '']",[113.68750000000011]
1965,"[173.62109374999997, '']",[171.52343749999994]
1966,"[195.01302083333317, '']",[192.99218749999983]
1967,"[184.68359374999974, '']",[182.27734374999997]
1968,"[184.02994791666646, '']",[181.59635416666646]
1969,"[182.60937499999972, '']",[180.66666666666632]
1970,"[186.12760416666663, '']",[183.54036458333337]
1971,"[184.99348958333374, '']",[183.62630208333374]
1972,"[183.48697916666654, '']",[180.56510416666688]
1973,"[157.94791666666666, '']",[156.33984374999997]
1974,"[131.04817708333331, '']",[128.99348958333337]
1975,"[125.11848958333341, '']",[122.30338541666657]
1976,"[141.53645833333331, '']",[139.3385416666665]
1977,"[129.62890625000003, '']",[127.61979166666661]
1978,"[120.63671875000023, '']",[118.57421874999997]
1979,"[171.01953124999963, '']",[169.25911458333323]
1980,"[176.1197916666669, '']",[174.1536458333332]
1981,"[178.1328125, '']",[175.74348958333337]
1982,"[180.60937499999952, '']",[178.78906249999983]
1983,"[185.53515624999994, '']",[183.81380208333323]
1984,"[183.4570312499999, '']",[181.38151041666643]
1985,"[192.10677083333368, '']",[189.9479166666667]
1986,"[169.11848958333354, '']",[166.7955729166669]
1987,"[144.78776041666657, '']",[142.70833333333337]
1988,"[146.2721354166668, '']",[144.5]
1989,"[146.72916666666669, '']",[145.64192708333346]
1990,"[146.62239583333317, '']",[144.44791666666669]
1991,"[193.68098958333326, '']",[191.1822916666667]
1992,"[202.40755208333337, '']",[199.86979166666683]
1993,"[212.47526041666714, '']",[210.48697916666717]
1994,"[212.84375, '']",[212.0]
1995,"[211.79036458333334, '']",[210.75]
1996,"[209.73437500000023, '']",[207.94531250000003]
1997,"[205.37500000000037, '']",[203.78906250000057]
1998,"[199.30729166666703, '']",[197.77343750000006]
1999,"[189.97265624999977, '']",[187.8802083333338]
2000,"[163.57421875000003, '']",[161.6549479166666]
2001,"[138.20442708333323, '']",[136.3632812500001]
2002,"[107.4036458333333, '']",[105.33593749999983]
2003,"[92.32812500000007, '']",[90.14583333333334]
2004,"[52.82682291666662, '']",[51.638020833333385]
2005,"[156.12369791666657, '']",[154.49088541666663]
2006,"[169.5052083333334, '']",[167.09375000000014]
2007,"[224.46875000000023, '']",[222.38671875000009]
2008,"[123.48828124999996, '']",[121.29947916666642]
2009,"[85.26171874999986, '']",[83.61718750000013]
2010,"[91.92057291666666, '']",[90.47916666666657]
2011,"[122.06770833333333, '']",[119.82161458333336]
2012,"[89.94010416666674, '']",[87.99999999999997]
2013,"[113.33072916666654, '']",[111.32682291666654]
2014,"[167.69791666666663, '']",[165.92187500000017]
2015,"[134.72526041666683, '']",[132.31119791666686]
2016,"[128.0559895833336, '']",[126.17838541666683]
2017,"[122.95572916666673, '']",[121.22526041666681]
2018,"[128.27213541666677, '']",[126.12369791666669]
2019,"[113.25781249999997, '']",[111.07291666666701]
2020,"[119.59114583333321, '']",[117.72916666666652]
2021,"[126.26171875000007, '']",[124.29296874999997]
2022,"[116.60026041666659, '']",[114.85677083333334]
2023,"[155.86197916666657, '']",[154.01432291666657]
2024,"[132.24739583333343, '']",[129.66796875000026]
2025,"[166.05989583333317, '']",[163.41406249999974]
2026,"[168.87499999999991, '']",[167.30208333333326]
2027,"[157.55208333333334, '']",[155.26562500000017]
2028,"[159.24609375000003, '']",[156.87369791666674]
2029,"[147.15885416666669, '']",[145.28906249999983]
2030,"[150.54817708333323, '']",[148.51953125000006]
2031,"[126.63671874999984, '']",[124.74999999999997]
2032,"[129.61848958333334, '']",[127.43489583333356]
2033,"[170.0130208333331, '']",[167.1119791666663]
2034,"[128.98177083333331, '']",[127.45833333333357]
2035,"[129.31510416666646, '']",[127.1158854166665]
2036,"[143.36328124999994, '']",[141.1119791666667]
2037,"[151.30338541666657, '']",[149.00390624999994]
2038,"[156.71744791666634, '']",[154.41276041666666]
2039,"[160.89843749999997, '']",[159.11979166666657]
2040,"[159.24088541666666, '']",[157.03515624999994]
2041,"[147.56770833333326, '']",[145.41927083333314]
2042,"[135.9140625, '']",[134.046875]
2043,"[153.01692708333334, '']",[151.32291666666654]
2044,"[120.59635416666696, '']",[117.80468750000009]
2045,"[165.88020833333363, '']",[163.67578125000023]
2046,"[187.83463541666643, '']",[185.17057291666694]
2047,"[181.66666666666615, '']",[180.0755208333336]
2048,"[181.37890624999994, '']",[179.10416666666612]
2049,"[180.2486979166664, '']",[178.66666666666632]
2050,"[184.14453125000017, '']",[181.92708333333331]
2051,"[175.49739583333331, '']",[173.31770833333357]
2052,"[169.47526041666674, '']",[167.13802083333343]
2053,"[155.77343749999997, '']",[153.72265625000006]
2054,"[144.08984375, '']",[141.59114583333331]
2055,"[137.13151041666643, '']",[134.92578124999994]
2056,"[147.38802083333348, '']",[145.08333333333343]
2057,"[127.44010416666637, '']",[124.75260416666656]
2058,"[127.61979166666647, '']",[125.86979166666683]
2059,"[173.91145833333337, '']",[172.27604166666663]
2060,"[175.69401041666666, '']",[173.28125]
2061,"[177.1640625, '']",[175.109375]
2062,"[179.51171874999972, '']",[178.0963541666665]
2063,"[185.8710937499996, '']",[183.72656249999946]
2064,"[180.12760416666657, '']",[177.9791666666666]
2065,"[191.49348958333343, '']",[188.86848958333331]
2066,"[165.8190104166666, '']",[163.82291666666669]
2067,"[150.06901041666688, '']",[148.33854166666663]
2068,"[144.94531250000009, '']",[143.48828124999997]
2069,"[146.02994791666674, '']",[144.4140625000001]
2070,"[164.0976562500002, '']",[162.53645833333343]
2071,"[192.05208333333317, '']",[190.12760416666683]
2072,"[202.6888020833335, '']",[200.41796875000026]
2073,"[209.3932291666672, '']",[207.89583333333377]
2074,"[209.66796875000034, '']",[208.1966145833341]
2075,"[208.6054687500004, '']",[207.33593750000068]
2076,"[205.32161458333354, '']",[203.48437500000037]
2077,"[198.99218750000006, '']",[196.98307291666674]
2078,"[189.73567708333317, '']",[188.42838541666623]
2079,"[177.64973958333323, '']",[175.90885416666634]
2080,"[130.9947916666669, '']",[128.88411458333346]
2081,"[108.02994791666657, '']",[106.37369791666642]
2082,"[87.93098958333326, '']",[86.14192708333323]
2083,"[68.46093749999999, '']",[66.20963541666659]
2084,"[86.98958333333336, '']",[84.98697916666663]
2085,"[137.9427083333334, '']",[135.77994791666688]
2086,"[103.73046874999994, '']",[102.10026041666683]
2087,"[178.81770833333354, '']",[176.7057291666669]
2088,"[161.10807291666663, '']",[158.98437500000026]
2089,"[84.25651041666664, '']",[82.72005208333323]
2090,"[87.78515624999967, '']",[86.59244791666667]
2091,"[106.6979166666664, '']",[104.87109374999996]
2092,"[69.22526041666661, '']",[67.25651041666653]
2093,"[125.00260416666661, '']",[122.77864583333354]
2094,"[212.11979166666654, '']",[209.92968750000009]
2095,"[196.9765624999999, '']",[194.9322916666664]
2096,"[109.79296874999982, '']",[107.72395833333343]
2097,"[110.9986979166666, '']",[109.1953125]
2098,"[118.98437499999964, '']",[117.17968749999984]
2099,"[107.7395833333336, '']",[106.0833333333333]
2100,"[121.2669270833336, '']",[119.92968750000006]
2101,"[122.21744791666691, '']",[120.05078125]
2102,"[102.31380208333336, '']",[100.93749999999993]
2103,"[150.31250000000009, '']",[147.88802083333331]
2104,"[126.60416666666684, '']",[124.58984374999986]
2105,"[151.1497395833338, '']",[149.12760416666674]
2106,"[176.27083333333366, '']",[173.79947916666663]
2107,"[138.10286458333363, '']",[136.55078125000014]
2108,"[144.52343750000009, '']",[142.29947916666674]
2109,"[161.0351562500002, '']",[159.1015625000002]
2110,"[140.0351562499998, '']",[138.07942708333323]
2111,"[117.12109375000011, '']",[115.3007812500001]
2112,"[114.8255208333333, '']",[112.5026041666668]
2113,"[154.23828125000003, '']",[151.9635416666667]
2114,"[122.46614583333339, '']",[120.39453125000004]
2115,"[116.39322916666698, '']",[114.13932291666686]
2116,"[111.29557291666674, '']",[108.93489583333317]
2117,"[115.81380208333347, '']",[113.41145833333353]
2118,"[136.02083333333357, '']",[133.57291666666694]
2119,"[173.51041666666669, '']",[171.5299479166668]
2120,"[160.06250000000003, '']",[158.0026041666669]
2121,"[144.47005208333326, '']",[142.10546874999986]
2122,"[130.02343750000028, '']",[128.02473958333357]
2123,"[151.15755208333334, '']",[149.98958333333337]
2124,"[110.83463541666679, '']",[109.09244791666657]
2125,"[137.72786458333343, '']",[136.20312500000017]
2126,"[131.52864583333326, '']",[129.96093749999986]
2127,"[145.5911458333332, '']",[143.72135416666666]
2128,"[157.4895833333337, '']",[155.3372395833333]
2129,"[165.71093750000017, '']",[164.1510416666663]
2130,"[172.50911458333337, '']",[170.62369791666674]
2131,"[168.79166666666657, '']",[166.60546875]
2132,"[171.17447916666674, '']",[169.3997395833336]
2133,"[156.59114583333314, '']",[154.65234375000006]
2134,"[143.2018229166666, '']",[140.6875]
2135,"[131.63411458333346, '']",[129.89062499999991]
2136,"[149.76562499999994, '']",[147.3229166666666]
2137,"[123.95833333333303, '']",[121.859375]
2138,"[135.98567708333326, '']",[133.6940104166665]
2139,"[173.19791666666646, '']",[170.90755208333326]
2140,"[173.88020833333314, '']",[172.1249999999998]
2141,"[175.15234375, '']",[173.0]
2142,"[178.71484375000006, '']",[176.0]
2143,"[185.85156249999994, '']",[183.71744791666603]
2144,"[176.61458333333314, '']",[174.9700520833337]
2145,"[180.05729166666654, '']",[178.0937499999999]
2146,"[164.66536458333331, '']",[162.390625]
2147,"[163.82552083333292, '']",[161.33333333333346]
2148,"[164.78645833333337, '']",[162.875]
2149,"[167.9934895833331, '']",[166.126302083333]
2150,"[184.38020833333334, '']",[182.2434895833334]
2151,"[186.96093749999963, '']",[185.25390624999991]
2152,"[203.00520833333334, '']",[201.20052083333357]
2153,"[206.61458333333357, '']",[204.58333333333366]
2154,"[206.0338541666666, '']",[204.38020833333331]
2155,"[203.8750000000002, '']",[201.71093750000006]
2156,"[197.33203125000037, '']",[195.1341145833335]
2157,"[188.25911458333326, '']",[186.87890624999957]
2158,"[179.85807291666669, '']",[178.34765625]
2159,"[172.56640624999974, '']",[170.359375]
2160,"[96.03515624999984, '']",[94.89062500000017]
2161,"[85.85807291666688, '']",[84.43489583333324]
2162,"[123.97526041666667, '']",[121.95703124999974]
2163,"[85.93359374999997, '']",[84.10937499999991]
2164,"[121.20963541666647, '']",[119.65364583333314]
2165,"[90.23697916666674, '']",[88.65234375000014]
2166,"[88.84635416666671, '']",[87.03255208333319]
2167,"[100.74869791666679, '']",[98.98567708333323]
2168,"[176.88802083333346, '']",[175.4427083333332]
2169,"[99.35286458333326, '']",[97.34765624999999]
2170,"[87.0442708333333, '']",[85.5833333333333]
2171,"[124.72265625000003, '']",[122.51822916666661]
2172,"[67.11979166666664, '']",[65.43098958333324]
2173,"[124.86588541666679, '']",[122.29817708333314]
2174,"[149.2500000000001, '']",[146.97005208333314]
2175,"[216.8281250000004, '']",[214.70442708333337]
2176,"[132.56901041666677, '']",[130.02213541666632]
2177,"[84.94140624999993, '']",[83.35546875]
2178,"[87.18749999999996, '']",[85.18229166666677]
2179,"[95.64583333333319, '']",[93.95442708333314]
2180,"[118.4296875000002, '']",[116.59635416666686]
2181,"[124.00911458333316, '']",[122.15234375000003]
2182,"[98.28255208333346, '']",[96.2695312500001]
2183,"[152.58984375000014, '']",[151.27083333333334]
2184,"[117.55338541666674, '']",[115.63151041666669]
2185,"[119.1458333333334, '']",[117.26692708333368]
2186,"[122.35677083333356, '']",[120.22395833333356]
2187,"[121.76692708333368, '']",[119.9609375000002]
2188,"[131.39192708333348, '']",[129.27213541666663]
2189,"[172.23307291666688, '']",[170.47395833333343]
2190,"[140.42838541666669, '']",[138.79947916666663]
2191,"[109.48307291666661, '']",[107.12760416666666]
2192,"[98.27213541666681, '']",[96.63411458333339]
2193,"[160.33854166666669, '']",[158.1471354166668]
2194,"[122.5651041666666, '']",[120.98828125000014]
2195,"[112.7304687500001, '']",[110.42708333333339]
2196,"[117.68880208333337, '']",[115.9752604166667]
2197,"[180.3841145833332, '']",[178.48567708333326]
2198,"[210.1484375, '']",[207.8958333333336]
2199,"[217.86979166666612, '']",[216.2526041666664]
2200,"[175.40885416666688, '']",[173.76171875000028]
2201,"[128.4453124999999, '']",[126.06640624999984]
2202,"[104.03776041666663, '']",[102.03515625]
2203,"[132.51302083333326, '']",[130.78515625000014]
2204,"[97.17968749999994, '']",[94.91145833333324]
2205,"[164.44140624999994, '']",[163.16015625000023]
2206,"[170.71093750000003, '']",[168.51953125]
2207,"[165.09635416666683, '']",[162.6666666666669]
2208,"[160.73437500000037, '']",[158.41666666666669]
2209,"[161.99609375000009, '']",[159.86718750000028]
2210,"[159.49088541666654, '']",[157.88932291666652]
2211,"[158.97786458333346, '']",[157.56510416666654]
2212,"[153.8789062499999, '']",[152.48697916666666]
2213,"[153.45572916666669, '']",[151.5364583333332]
2214,"[144.37109374999997, '']",[141.66666666666652]
2215,"[122.97656250000003, '']",[120.06901041666661]
2216,"[148.38932291666666, '']",[146.2708333333333]
2217,"[120.47656249999991, '']",[118.4856770833333]
2218,"[138.2773437499999, '']",[136.24479166666663]
2219,"[170.83333333333312, '']",[168.98697916666663]
2220,"[173.0, '']",[171.5]
2221,"[175.41406250000014, '']",[172.92057291666663]
2222,"[178.81119791666666, '']",[176.30078125]
2223,"[182.6614583333329, '']",[181.4934895833331]
2224,"[171.16015624999983, '']",[168.51822916666674]
2225,"[169.20182291666666, '']",[166.55729166666663]
2226,"[157.63802083333303, '']",[155.5]
2227,"[159.4609375, '']",[157.5]
2228,"[163.15104166666683, '']",[160.91666666666654]
2229,"[167.69921875000026, '']",[165.62499999999994]
2230,"[190.63411458333314, '']",[188.67057291666663]
2231,"[183.24999999999966, '']",[181.5625]
2232,"[202.68229166666697, '']",[200.49088541666654]
2233,"[202.30598958333323, '']",[200.25911458333343]
2234,"[198.96614583333354, '']",[197.22135416666677]
2235,"[192.41796874999963, '']",[190.61328124999997]
2236,"[187.1145833333329, '']",[185.15494791666669]
2237,"[181.66145833333331, '']",[180.19531249999997]
2238,"[175.92578124999986, '']",[174.3828125]
2239,"[169.53645833333326, '']",[168.26041666666646]
2240,"[87.57031249999993, '']",[85.7981770833332]
2241,"[86.16276041666669, '']",[84.41666666666677]
2242,"[87.8723958333335, '']",[86.05598958333321]
2243,"[85.34895833333316, '']",[83.91015625000026]
2244,"[82.79296874999986, '']",[80.97395833333319]
2245,"[97.74999999999993, '']",[95.52083333333336]
2246,"[93.35286458333319, '']",[91.87239583333324]
2247,"[85.7239583333333, '']",[83.7799479166667]
2248,"[109.91406250000006, '']",[107.82161458333354]
2249,"[156.9752604166668, '']",[154.89062499999974]
2250,"[85.1341145833334, '']",[82.75911458333331]
2251,"[141.98697916666657, '']",[140.14322916666683]
2252,"[93.80989583333343, '']",[92.10156250000009]
2253,"[142.01562499999997, '']",[140.5494791666668]
2254,"[114.17447916666674, '']",[112.05208333333314]
2255,"[184.07161458333357, '']",[181.9661458333334]
2256,"[181.66536458333348, '']",[180.19791666666674]
2257,"[77.26692708333331, '']",[75.67317708333331]
2258,"[78.03776041666677, '']",[76.32031250000001]
2259,"[91.13281249999993, '']",[89.71093750000006]
2260,"[108.7213541666667, '']",[107.05338541666664]
2261,"[101.4557291666668, '']",[100.14583333333347]
2262,"[101.84375000000001, '']",[100.12369791666666]
2263,"[180.48958333333343, '']",[178.60416666666657]
2264,"[164.4023437500003, '']",[162.30468750000017]
2265,"[112.1848958333333, '']",[110.59505208333323]
2266,"[103.24348958333303, '']",[100.78645833333323]
2267,"[105.33854166666666, '']",[102.62890625]
2268,"[114.67838541666677, '']",[113.42838541666681]
2269,"[173.18098958333323, '']",[171.41927083333331]
2270,"[141.62369791666669, '']",[139.93750000000009]
2271,"[107.55729166666661, '']",[105.24348958333326]
2272,"[91.46874999999993, '']",[89.29557291666673]
2273,"[173.4973958333332, '']",[171.49739583333346]
2274,"[118.78906249999991, '']",[116.94270833333317]
2275,"[166.4036458333332, '']",[164.47135416666646]
2276,"[201.609375, '']",[199.17317708333314]
2277,"[207.19531250000006, '']",[205.3385416666667]
2278,"[225.4348958333329, '']",[223.4596354166667]
2279,"[201.97916666666674, '']",[200.0247395833334]
2280,"[184.43229166666666, '']",[182.82161458333312]
2281,"[141.34505208333314, '']",[138.52473958333346]
2282,"[96.31510416666661, '']",[94.60546874999989]
2283,"[128.26302083333312, '']",[126.60546875000009]
2284,"[107.22916666666643, '']",[105.8893229166668]
2285,"[197.82552083333337, '']",[195.5221354166661]
2286,"[229.41015625000037, '']",[227.28255208333326]
2287,"[217.81250000000043, '']",[215.9687499999999]
2288,"[208.82421874999997, '']",[206.44531250000017]
2289,"[208.11067708333272, '']",[205.88411458333312]
2290,"[201.1419270833334, '']",[198.86067708333337]
2291,"[191.23307291666674, '']",[188.72786458333337]
2292,"[173.50781249999986, '']",[171.907552083333]
2293,"[154.51432291666669, '']",[152.83984374999991]
2294,"[140.0000000000001, '']",[137.5390625]
2295,"[113.16015624999994, '']",[111.17838541666667]
2296,"[145.82552083333337, '']",[143.5026041666667]
2297,"[114.48046874999977, '']",[111.92317708333341]
2298,"[135.6393229166668, '']",[133.86067708333323]
2299,"[159.15885416666657, '']",[157.54296875]
2300,"[168.23046874999974, '']",[166.27734375000023]
2301,"[174.9817708333329, '']",[172.38281249999983]
2302,"[176.70312499999983, '']",[175.0559895833331]
2303,"[177.5377604166664, '']",[175.74479166666669]
2304,"[156.8671874999999, '']",[154.47786458333348]
2305,"[166.52213541666646, '']",[164.8333333333333]
2306,"[158.3541666666666, '']",[156.41015625]
2307,"[155.61328125, '']",[153.59114583333334]
2308,"[155.5052083333333, '']",[153.3437499999999]
2309,"[167.71093749999983, '']",[165.92968749999986]
2310,"[191.27994791666643, '']",[189.36067708333314]
2311,"[182.18489583333326, '']",[180.29557291666688]
2312,"[197.37109374999966, '']",[195.45833333333314]
2313,"[191.1874999999995, '']",[189.41145833333286]
2314,"[187.6562499999997, '']",[186.3216145833329]
2315,"[186.4791666666667, '']",[185.11718749999957]
2316,"[182.56901041666637, '']",[180.3203125]
2317,"[177.43750000000003, '']",[175.92317708333331]
2318,"[172.83333333333343, '']",[171.6640625]
2319,"[167.88281249999994, '']",[165.625]
2320,"[90.17968749999991, '']",[88.56510416666681]
2321,"[88.21744791666681, '']",[86.26041666666679]
2322,"[85.45052083333367, '']",[84.33333333333323]
2323,"[86.4466145833334, '']",[85.08333333333321]
2324,"[91.39192708333326, '']",[89.609375]
2325,"[87.51562499999987, '']",[86.24869791666653]
2326,"[109.32552083333374, '']",[107.33593749999974]
2327,"[91.70703124999991, '']",[89.61458333333309]
2328,"[86.33984374999991, '']",[84.98958333333326]
2329,"[99.66666666666701, '']",[98.06770833333331]
2330,"[145.13802083333312, '']",[143.18880208333314]
2331,"[105.54557291666652, '']",[104.34244791666663]
2332,"[78.43749999999996, '']",[76.60807291666656]
2333,"[149.75390624999994, '']",[147.9010416666667]
2334,"[84.9049479166665, '']",[83.11718749999991]
2335,"[130.10416666666646, '']",[128.71354166666652]
2336,"[209.76432291666666, '']",[208.01041666666637]
2337,"[107.8880208333333, '']",[106.06510416666669]
